training,test
147.43473787943523,150.51003173828124
147.34636411031087,150.64988494873046
147.2688581085205,150.4258740234375
147.18846316019693,150.39324600219726
147.16023770650227,150.66681350708006
147.09006134033203,150.2658720397949
146.96967867533365,150.34061019897462
146.9191622797648,150.3143115234375
146.84948866526287,150.3614054107666
146.76934892018636,150.49286277770997
146.7017968114217,150.23795104980468
146.64977177937826,150.11165542602538
146.53891960144043,150.3234592437744
146.5171074295044,150.15331718444824
146.41528672536214,150.02952285766602
146.32925383249918,150.11125411987305
146.28117980957032,150.15628456115724
146.18588476816814,150.11318450927735
146.1428066889445,149.98548614501954
146.07296988169352,150.0429601287842
146.00241147359213,149.71492179870606
145.9394261932373,150.04304069519043
145.84208357493083,149.91558502197265
145.7989614868164,149.7926173400879
145.7311482111613,149.80183433532716
145.68522261301678,149.76771728515624
145.63176081339518,149.89103652954103
145.53180239359537,149.9420359802246
145.45799297332763,149.84620513916016
145.43400822957358,149.68823776245117
145.35262550354003,149.96435432434083
145.2572696940104,149.8456819152832
145.1910365041097,149.86378967285157
145.15765021006266,149.68173461914063
145.09318060557047,149.7856189727783
145.03507448832195,149.64439880371094
144.93616587320963,149.56401443481445
144.9100732421875,149.67120735168456
144.87100836435954,149.61835372924804
144.82539321899415,149.54051841735838
144.75981103261313,149.7981101989746
144.72349545796712,149.6234627532959
144.62784168243408,149.62524116516113
144.58938418070474,149.74153739929199
144.54447789510093,149.61473083496094
144.51397313435874,149.47222869873048
144.47212126413982,149.7616780090332
144.39293998718261,149.71396171569825
144.36130882263183,149.58725997924805
144.31696754455567,149.70817359924317
144.27776269276936,149.48455268859863
144.19674073537192,149.5065776824951
144.14757270812987,149.41981025695802
144.1334951909383,149.64326988220216
144.0407283147176,149.54059036254884
143.99373970031738,149.4775454711914
143.9613012186686,149.40890647888185
143.8492419687907,149.44819686889647
143.83833521525065,149.48871238708497
143.75930828094482,149.55612632751465
143.69935105641682,149.54770584106444
143.65000109354654,149.5743029022217
143.63423826853435,149.61878425598144
143.57348304748535,149.72291732788085
143.4930469385783,149.32875564575195
143.44371008555095,149.4421856689453
