training,test
167.48167823791505,174.893975982666
167.39108406066896,174.85830688476562
167.34866785685222,174.9444551086426
167.27824406941733,175.22056777954103
167.21216506958007,174.98775146484374
167.211828994751,175.0502963256836
167.1466438293457,175.12432586669922
167.10956667582195,175.04923141479492
167.10875747680663,175.01268783569336
167.0735297393799,174.969637298584
167.02690582275392,175.01887924194335
166.98033645629883,175.06850952148437
166.924879099528,175.11904357910157
166.9170809173584,175.30167694091796
166.85020210266114,174.9233378601074
166.83602612813314,175.26965225219726
166.79963569641114,175.33310180664063
166.80344223022462,175.31279754638672
166.82838556925455,175.29720260620118
166.83669980367026,175.08960845947266
166.88794675191244,175.33917098999024
167.07693458557128,175.08568145751954
